Relative:208		
549.787	52.96	
550.148	52.34	
550.509	52.52	
550.87	52.52	
551.231	53.63	
551.591	52.84	
551.952	52.82	
552.313	52.65	
552.673	52.85	
553.034	53.2	
553.395	53.1	
553.755	53.52	
554.116	52.42	
554.476	52.88	
554.837	53.83	
555.197	53.22	
555.557	52.59	
555.918	52.74	
556.278	53.51	
556.638	53.11	
556.998	53.64	
557.358	53.57	
557.718	53.34	
558.078	53.1	
558.438	53.9	
558.798	53.07	
559.158	54.04	
559.518	53.58	
559.878	54.34	
560.238	54.14	
560.597	54.69	
560.957	54.27	
561.317	54.39	
561.676	54.38	
562.036	54.2	
562.395	54.8	
562.755	53.87	
563.114	55.43	
563.474	55.6	
563.833	55	
564.192	55.2	
564.552	54.51	
564.911	54.43	
565.27	55.71	
565.629	55.16	
565.988	55.64	
566.347	55.35	
566.706	56.94	
567.065	55.59	
567.424	55.67	
567.783	55.18	
568.142	56.38	
568.501	56.12	
568.859	56.58	
569.218	55.79	
569.577	57.36	
569.935	56.36	
570.294	56.82	
570.653	56.62	
571.011	57.54	
571.369	56.74	
571.728	57.84	
572.086	58.24	
572.445	57.06	
572.803	57.52	
573.161	57.48	
573.519	57.51	
573.877	58.34	
574.236	57.3	
574.594	57.47	
574.952	57.45	
575.31	57.41	
575.668	57.57	
576.025	58.24	
576.383	58.68	
576.741	59.07	
577.099	57.85	
577.457	57.7	
577.814	58.05	
578.172	58.45	
578.529	58.17	
578.887	59.15	
579.245	58.53	
579.602	58.64	
579.959	58.5	
580.317	59.5	
580.674	58.5	
581.031	58.82	
581.389	58.58	
581.746	59.96	
582.103	58.88	
582.46	59.63	
582.817	58.72	
583.174	58.59	
583.531	59.01	
583.888	59.19	
584.245	58.58	
584.602	59.39	
584.959	58.53	
585.316	59.36	
585.672	58.66	
586.029	59.03	
586.386	59.52	
586.742	58.96	
587.099	58.51	
587.455	60.14	
587.812	59.43	
588.168	59.74	
588.525	58.64	
588.881	58.88	
589.237	58.52	
589.593	58.85	
589.95	59.02	
590.306	59.22	
590.662	59.91	
591.018	59.43	
591.374	58.86	
591.73	58.25	
592.086	59.16	
592.442	60.04	
592.798	58.26	
593.154	59.88	
593.509	59.72	
593.865	58.95	
594.221	60.12	
594.576	59.5	
594.932	59.43	
595.288	59.46	
595.643	58.54	
595.999	60.33	
596.354	60.17	
596.709	59.34	
597.065	59.37	
597.42	59.19	
597.775	59.68	
598.131	59.3	
598.486	60.26	
598.841	60.91	
599.196	60.2	
599.551	59.2	
599.906	60.81	
600.261	60.15	
600.616	59	
600.971	60.39	
601.326	60.75	
601.68	60.41	
602.035	59.98	
602.39	59.7	
602.744	59.98	
603.099	60.12	
603.454	59.76	
603.808	59.68	
604.163	61.28	
604.517	60.21	
604.871	59.93	
605.226	60.33	
605.58	60.49	
605.934	60.7	
606.289	60.89	
606.643	60.32	
606.997	61.53	
607.351	60.06	
607.705	61.09	
608.059	61.17	
608.413	60.28	
608.767	60.84	
609.121	60.81	
609.474	60.11	
609.828	60.76	
610.182	60.99	
610.536	61.72	
610.889	61.56	
611.243	62.09	
611.597	60.91	
611.95	61.27	
612.303	62.14	
612.657	61.82	
613.01	61.19	
613.364	61.81	
613.717	62.19	
614.07	61.78	
614.423	62.25	
614.777	61.22	
615.13	62.35	
