USB2G13063_1:101		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		
442.399	30.78	442.399	92.39	442.399	104.17	442.399	109.61	442.399	104.83	442.399	108.5	
442.76	31.78	442.76	98.39	442.76	105.17	442.76	115.61	442.76	110.83	442.76	112.5	
443.121	31.78	443.121	95.39	443.121	100.17	443.121	105.61	443.121	109.83	443.121	112.5	
443.482	24.78	443.482	94.39	443.482	108.17	443.482	117.61	443.482	102.83	443.482	113.5	
443.844	27.78	443.844	98.39	443.844	108.17	443.844	113.61	443.844	117.83	443.844	117.5	
444.205	30.78	444.205	102.39	444.205	110.17	444.205	113.61	444.205	112.83	444.205	114.5	
444.566	30.78	444.566	98.39	444.566	101.17	444.566	111.61	444.566	104.83	444.566	110.5	
444.927	30.78	444.927	102.39	444.927	114.17	444.927	121.61	444.927	113.83	444.927	112.5	
445.288	28.78	445.288	104.39	445.288	103.17	445.288	126.61	445.288	119.83	445.288	117.5	
445.649	27.78	445.649	101.39	445.649	116.17	445.649	129.61	445.649	115.83	445.649	121.5	
446.01	30.78	446.01	102.39	446.01	110.17	446.01	129.61	446.01	115.83	446.01	113.5	
446.371	30.78	446.371	107.39	446.371	113.17	446.371	123.61	446.371	118.83	446.371	119.5	
446.732	27.78	446.732	104.39	446.732	119.17	446.732	129.61	446.732	120.83	446.732	126.5	
447.093	33.78	447.093	106.39	447.093	119.17	447.093	129.61	447.093	125.83	447.093	122.5	
447.453	31.78	447.453	116.39	447.453	121.17	447.453	131.61	447.453	121.83	447.453	126.5	
447.814	26.78	447.814	110.39	447.814	126.17	447.814	130.61	447.814	118.83	447.814	129.5	
448.175	30.78	448.175	110.39	448.175	127.17	448.175	131.61	448.175	127.83	448.175	130.5	
448.536	32.78	448.536	117.39	448.536	120.17	448.536	145.61	448.536	129.83	448.536	120.5	
448.897	30.78	448.897	113.39	448.897	121.17	448.897	127.61	448.897	121.83	448.897	123.5	
449.257	25.78	449.257	120.39	449.257	119.17	449.257	139.61	449.257	125.83	449.257	133.5	
449.618	31.78	449.618	113.39	449.618	126.17	449.618	133.61	449.618	132.83	449.618	134.5	
449.979	30.78	449.979	118.39	449.979	130.17	449.979	140.61	449.979	133.83	449.979	134.5	
450.339	31.78	450.339	120.39	450.339	129.17	450.339	149.61	450.339	134.83	450.339	135.5	
450.7	29.78	450.7	117.39	450.7	134.17	450.7	136.61	450.7	131.83	450.7	133.5	
451.06	28.78	451.06	126.39	451.06	134.17	451.06	149.61	451.06	134.83	451.06	141.5	
451.421	31.78	451.421	127.39	451.421	140.17	451.421	149.61	451.421	144.83	451.421	146.5	
451.781	28.78	451.781	124.39	451.781	139.17	451.781	161.61	451.781	143.83	451.781	143.5	
452.142	29.78	452.142	129.39	452.142	132.17	452.142	152.61	452.142	145.83	452.142	141.5	
452.502	33.78	452.502	130.39	452.502	146.17	452.502	146.61	452.502	142.83	452.502	149.5	
452.862	35.78	452.862	130.39	452.862	145.17	452.862	158.61	452.862	142.83	452.862	146.5	
453.223	30.78	453.223	126.39	453.223	142.17	453.223	152.61	453.223	132.83	453.223	151.5	
453.583	30.78	453.583	135.39	453.583	147.17	453.583	164.61	453.583	151.83	453.583	158.5	
453.943	28.78	453.943	134.39	453.943	142.17	453.943	169.61	453.943	144.83	453.943	149.5	
454.303	38.78	454.303	129.39	454.303	149.17	454.303	161.61	454.303	144.83	454.303	160.5	
454.664	31.78	454.664	141.39	454.664	155.17	454.664	156.61	454.664	151.83	454.664	162.5	
455.024	35.78	455.024	143.39	455.024	150.17	455.024	169.61	455.024	152.83	455.024	158.5	
455.384	35.78	455.384	140.39	455.384	148.17	455.384	160.61	455.384	159.83	455.384	157.5	
455.744	33.78	455.744	137.39	455.744	147.17	455.744	164.61	455.744	158.83	455.744	161.5	
456.104	34.78	456.104	142.39	456.104	163.17	456.104	172.61	456.104	161.83	456.104	164.5	
456.464	36.78	456.464	140.39	456.464	162.17	456.464	167.61	456.464	157.83	456.464	162.5	
456.824	33.78	456.824	138.39	456.824	164.17	456.824	172.61	456.824	164.83	456.824	171.5	
457.184	37.78	457.184	148.39	457.184	151.17	457.184	175.61	457.184	163.83	457.184	169.5	
457.544	34.78	457.544	149.39	457.544	168.17	457.544	180.61	457.544	168.83	457.544	173.5	
457.904	32.78	457.904	148.39	457.904	165.17	457.904	172.61	457.904	169.83	457.904	168.5	
458.264	36.78	458.264	152.39	458.264	165.17	458.264	181.61	458.264	171.83	458.264	167.5	
458.624	34.78	458.624	153.39	458.624	177.17	458.624	177.61	458.624	168.83	458.624	174.5	
458.984	36.78	458.984	157.39	458.984	170.17	458.984	181.61	458.984	173.83	458.984	182.5	
459.344	34.78	459.344	156.39	459.344	161.17	459.344	176.61	459.344	164.83	459.344	181.5	
459.703	40.78	459.703	152.39	459.703	169.17	459.703	185.61	459.703	177.83	459.703	184.5	
460.063	27.78	460.063	156.39	460.063	165.17	460.063	188.61	460.063	181.83	460.063	186.5	
460.423	34.78	460.423	161.39	460.423	172.17	460.423	193.61	460.423	179.83	460.423	184.5	
460.782	38.78	460.782	161.39	460.782	174.17	460.782	196.61	460.782	190.83	460.782	179.5	
461.142	33.78	461.142	157.39	461.142	181.17	461.142	197.61	461.142	187.83	461.142	189.5	
461.502	32.78	461.502	160.39	461.502	180.17	461.502	192.61	461.502	190.83	461.502	189.5	
461.861	38.78	461.861	168.39	461.861	180.17	461.861	209.61	461.861	183.83	461.861	193.5	
462.221	30.78	462.221	165.39	462.221	189.17	462.221	197.61	462.221	193.83	462.221	186.5	
462.58	33.78	462.58	175.39	462.58	186.17	462.58	205.61	462.58	190.83	462.58	189.5	
462.94	34.78	462.94	166.39	462.94	187.17	462.94	201.61	462.94	186.83	462.94	197.5	
463.299	36.78	463.299	179.39	463.299	191.17	463.299	208.61	463.299	195.83	463.299	196.5	
463.659	36.78	463.659	180.39	463.659	191.17	463.659	215.61	463.659	190.83	463.659	201.5	
464.018	37.78	464.018	174.39	464.018	191.17	464.018	213.61	464.018	200.83	464.018	197.5	
464.377	31.78	464.377	178.39	464.377	200.17	464.377	212.61	464.377	196.83	464.377	208.5	
464.737	40.78	464.737	191.39	464.737	198.17	464.737	211.61	464.737	201.83	464.737	213.5	
465.096	38.78	465.096	185.39	465.096	202.17	465.096	213.61	465.096	204.83	465.096	200.5	
465.455	38.78	465.455	191.39	465.455	206.17	465.455	217.61	465.455	214.83	465.455	206.5	
465.814	40.78	465.814	186.39	465.814	209.17	465.814	229.61	465.814	208.83	465.814	214.5	
466.174	39.78	466.174	186.39	466.174	205.17	466.174	229.61	466.174	218.83	466.174	211.5	
466.533	37.78	466.533	193.39	466.533	202.17	466.533	227.61	466.533	211.83	466.533	215.5	
466.892	40.78	466.892	193.39	466.892	207.17	466.892	227.61	466.892	206.83	466.892	214.5	
467.251	37.78	467.251	191.39	467.251	212.17	467.251	241.61	467.251	225.83	467.251	222.5	
467.61	39.78	467.61	202.39	467.61	212.17	467.61	241.61	467.61	223.83	467.61	221.5	
467.969	42.78	467.969	200.39	467.969	212.17	467.969	237.61	467.969	227.83	467.969	231.5	
468.328	42.78	468.328	200.39	468.328	214.17	468.328	233.61	468.328	227.83	468.328	232.5	
468.687	40.78	468.687	210.39	468.687	223.17	468.687	244.61	468.687	224.83	468.687	234.5	
469.046	41.78	469.046	210.39	469.046	222.17	469.046	250.61	469.046	233.83	469.046	233.5	
469.405	33.78	469.405	210.39	469.405	225.17	469.405	238.61	469.405	234.83	469.405	236.5	
469.764	39.78	469.764	216.39	469.764	233.17	469.764	254.61	469.764	240.83	469.764	239.5	
470.122	40.78	470.122	216.39	470.122	228.17	470.122	250.61	470.122	234.83	470.122	243.5	
470.481	38.78	470.481	211.39	470.481	232.17	470.481	266.61	470.481	244.83	470.481	241.5	
470.84	40.78	470.84	217.39	470.84	238.17	470.84	265.61	470.84	250.83	470.84	256.5	
471.199	42.78	471.199	227.39	471.199	231.17	471.199	262.61	471.199	258.83	471.199	256.5	
471.557	40.78	471.557	230.39	471.557	242.17	471.557	257.61	471.557	253.83	471.557	255.5	
471.916	43.78	471.916	227.39	471.916	243.17	471.916	272.61	471.916	254.83	471.916	256.5	
472.275	40.78	472.275	233.39	472.275	250.17	472.275	278.61	472.275	256.83	472.275	260.5	
472.633	38.78	472.633	230.39	472.633	257.17	472.633	277.61	472.633	249.83	472.633	267.5	
472.992	39.78	472.992	235.39	472.992	252.17	472.992	288.61	472.992	258.83	472.992	265.5	
473.35	45.78	473.35	240.39	473.35	256.17	473.35	286.61	473.35	270.83	473.35	264.5	
473.709	41.78	473.709	248.39	473.709	262.17	473.709	287.61	473.709	268.83	473.709	272.5	
474.067	43.78	474.067	250.39	474.067	265.17	474.067	295.61	474.067	273.83	474.067	283.5	
474.426	44.78	474.426	250.39	474.426	267.17	474.426	302.61	474.426	276.83	474.426	284.5	
474.784	44.78	474.784	256.39	474.784	274.17	474.784	306.61	474.784	286.83	474.784	282.5	
475.143	43.78	475.143	257.39	475.143	296.17	475.143	306.61	475.143	285.83	475.143	298.5	
475.501	39.78	475.501	259.39	475.501	277.17	475.501	301.61	475.501	285.83	475.501	292.5	
475.859	45.78	475.859	262.39	475.859	290.17	475.859	313.61	475.859	290.83	475.859	305.5	
476.218	43.78	476.218	271.39	476.218	305.17	476.218	330.61	476.218	293.83	476.218	306.5	
476.576	50.78	476.576	285.39	476.576	294.17	476.576	329.61	476.576	311.83	476.576	316.5	
476.934	42.78	476.934	273.39	476.934	301.17	476.934	337.61	476.934	315.83	476.934	311.5	
477.292	50.78	477.292	278.39	477.292	310.17	477.292	338.61	477.292	313.83	477.292	325.5	
477.65	37.78	477.65	284.39	477.65	308.17	477.65	345.61	477.65	308.83	477.65	312.5	
478.008	47.78	478.008	284.39	478.008	317.17	478.008	342.61	478.008	319.83	478.008	325.5	
478.367	50.78	478.367	292.39	478.367	322.17	478.367	354.61	478.367	335.83	478.367	324.5	
478.725	46.78	478.725	297.39	478.725	315.17	478.725	357.61	478.725	329.83	478.725	332.5	
479.083	48.78	479.083	301.39	479.083	328.17	479.083	350.61	479.083	341.83	479.083	340.5	
479.441	44.78	479.441	301.39	479.441	337.17	479.441	371.61	479.441	345.83	479.441	350.5	
479.799	46.78	479.799	312.39	479.799	339.17	479.799	371.61	479.799	344.83	479.799	358.5	
480.156	49.78	480.156	313.39	480.156	342.17	480.156	382.61	480.156	357.83	480.156	364.5	
480.514	45.78	480.514	328.39	480.514	345.17	480.514	382.61	480.514	351.83	480.514	370.5	
480.872	46.78	480.872	327.39	480.872	355.17	480.872	403.61	480.872	364.83	480.872	374.5	
481.23	47.78	481.23	338.39	481.23	363.17	481.23	393.61	481.23	369.83	481.23	371.5	
481.588	48.78	481.588	343.39	481.588	363.17	481.588	406.61	481.588	370.83	481.588	381.5	
481.946	51.78	481.946	342.39	481.946	372.17	481.946	408.61	481.946	387.83	481.946	386.5	
482.303	51.78	482.303	350.39	482.303	377.17	482.303	415.61	482.303	384.83	482.303	393.5	
482.661	55.78	482.661	356.39	482.661	395.17	482.661	421.61	482.661	396.83	482.661	403.5	
483.019	55.78	483.019	370.39	483.019	393.17	483.019	437.61	483.019	411.83	483.019	405.5	
483.376	51.78	483.376	362.39	483.376	400.17	483.376	447.61	483.376	399.83	483.376	416.5	
483.734	50.78	483.734	374.39	483.734	403.17	483.734	452.61	483.734	414.83	483.734	429.5	
484.091	55.78	484.091	380.39	484.091	410.17	484.091	452.61	484.091	424.83	484.091	422.5	
484.449	56.78	484.449	384.39	484.449	410.17	484.449	446.61	484.449	418.83	484.449	427.5	
484.806	49.78	484.806	399.39	484.806	428.17	484.806	452.61	484.806	428.83	484.806	443.5	
485.164	52.78	485.164	393.39	485.164	434.17	485.164	473.61	485.164	441.83	485.164	455.5	
485.521	55.78	485.521	410.39	485.521	437.17	485.521	470.61	485.521	441.83	485.521	460.5	
485.879	53.78	485.879	417.39	485.879	446.17	485.879	472.61	485.879	450.83	485.879	459.5	
486.236	47.78	486.236	423.39	486.236	438.17	486.236	495.61	486.236	453.83	486.236	471.5	
486.593	57.78	486.593	430.39	486.593	457.17	486.593	502.61	486.593	451.83	486.593	477.5	
486.951	55.78	486.951	432.39	486.951	475.17	486.951	502.61	486.951	476.83	486.951	475.5	
487.308	53.78	487.308	442.39	487.308	466.17	487.308	517.61	487.308	479.83	487.308	492.5	
487.665	61.78	487.665	440.39	487.665	487.17	487.665	521.61	487.665	485.83	487.665	492.5	
488.022	53.78	488.022	445.39	488.022	481.17	488.022	543.61	488.022	499.83	488.022	501.5	
488.38	54.78	488.38	451.39	488.38	499.17	488.38	535.61	488.38	493.83	488.38	509.5	
488.737	56.78	488.737	472.39	488.737	507.17	488.737	540.61	488.737	517.83	488.737	517.5	
489.094	55.78	489.094	470.39	489.094	497.17	489.094	553.61	489.094	523.83	489.094	518.5	
489.451	56.78	489.451	475.39	489.451	520.17	489.451	561.61	489.451	512.83	489.451	535.5	
489.808	60.78	489.808	472.39	489.808	524.17	489.808	580.61	489.808	528.83	489.808	550.5	
490.165	57.78	490.165	485.39	490.165	532.17	490.165	585.61	490.165	547.83	490.165	541.5	
490.522	54.78	490.522	486.39	490.522	538.17	490.522	590.61	490.522	541.83	490.522	554.5	
490.879	57.78	490.879	508.39	490.879	533.17	490.879	589.61	490.879	546.83	490.879	574.5	
491.236	59.78	491.236	512.39	491.236	547.17	491.236	586.61	491.236	551.83	491.236	558.5	
491.592	60.78	491.592	518.39	491.592	558.17	491.592	613.61	491.592	555.83	491.592	577.5	
491.949	62.78	491.949	502.39	491.949	545.17	491.949	615.61	491.949	561.83	491.949	582.5	
492.306	63.78	492.306	539.39	492.306	573.17	492.306	621.61	492.306	586.83	492.306	589.5	
492.663	64.78	492.663	530.39	492.663	578.17	492.663	619.61	492.663	586.83	492.663	592.5	
493.02	61.78	493.02	539.39	493.02	587.17	493.02	634.61	493.02	584.83	493.02	593.5	
493.376	65.78	493.376	557.39	493.376	587.17	493.376	637.61	493.376	598.83	493.376	615.5	
493.733	62.78	493.733	554.39	493.733	593.17	493.733	639.61	493.733	606.83	493.733	608.5	
494.09	66.78	494.09	557.39	494.09	597.17	494.09	655.61	494.09	617.83	494.09	619.5	
494.446	59.78	494.446	569.39	494.446	611.17	494.446	657.61	494.446	627.83	494.446	644.5	
494.803	62.78	494.803	578.39	494.803	602.17	494.803	666.61	494.803	637.83	494.803	640.5	
495.159	64.78	495.159	579.39	495.159	633.17	495.159	697.61	495.159	619.83	495.159	657.5	
495.516	62.78	495.516	578.39	495.516	630.17	495.516	685.61	495.516	621.83	495.516	644.5	
495.872	61.78	495.872	585.39	495.872	622.17	495.872	701.61	495.872	654.83	495.872	659.5	
496.229	61.78	496.229	611.39	496.229	642.17	496.229	701.61	496.229	647.83	496.229	678.5	
496.585	61.78	496.585	603.39	496.585	664.17	496.585	715.61	496.585	661.83	496.585	669.5	
496.941	61.78	496.941	606.39	496.941	662.17	496.941	700.61	496.941	657.83	496.941	698.5	
497.298	67.78	497.298	615.39	497.298	669.17	497.298	737.61	497.298	673.83	497.298	680.5	
497.654	62.78	497.654	628.39	497.654	658.17	497.654	738.61	497.654	666.83	497.654	680.5	
498.01	62.78	498.01	639.39	498.01	674.17	498.01	736.61	498.01	689.83	498.01	697.5	
498.367	71.78	498.367	636.39	498.367	680.17	498.367	738.61	498.367	704.83	498.367	694.5	
498.723	63.78	498.723	633.39	498.723	676.17	498.723	738.61	498.723	704.83	498.723	711.5	
499.079	63.78	499.079	643.39	499.079	693.17	499.079	759.61	499.079	713.83	499.079	715.5	
499.435	66.78	499.435	630.39	499.435	705.17	499.435	766.61	499.435	699.83	499.435	720.5	
499.791	66.78	499.791	663.39	499.791	715.17	499.791	779.61	499.791	710.83	499.791	714.5	
500.147	63.78	500.147	665.39	500.147	707.17	500.147	782.61	500.147	725.83	500.147	726.5	
500.503	62.78	500.503	670.39	500.503	728.17	500.503	799.61	500.503	729.83	500.503	726.5	
500.859	60.78	500.859	674.39	500.859	740.17	500.859	790.61	500.859	716.83	500.859	741.5	
501.215	65.78	501.215	697.39	501.215	747.17	501.215	794.61	501.215	724.83	501.215	748.5	
501.571	71.78	501.571	683.39	501.571	728.17	501.571	806.61	501.571	739.83	501.571	758.5	
501.927	70.78	501.927	695.39	501.927	747.17	501.927	821.61	501.927	767.83	501.927	757.5	
502.283	63.78	502.283	711.39	502.283	757.17	502.283	808.61	502.283	773.83	502.283	759.5	
502.639	74.78	502.639	686.39	502.639	773.17	502.639	823.61	502.639	759.83	502.639	759.5	
502.995	68.78	502.995	704.39	502.995	763.17	502.995	844.61	502.995	779.83	502.995	773.5	
503.35	65.78	503.35	697.39	503.35	778.17	503.35	821.61	503.35	788.83	503.35	796.5	
503.706	67.78	503.706	708.39	503.706	766.17	503.706	833.61	503.706	793.83	503.706	799.5	
504.062	66.78	504.062	721.39	504.062	781.17	504.062	859.61	504.062	789.83	504.062	799.5	
504.417	70.78	504.417	743.39	504.417	784.17	504.417	850.61	504.417	786.83	504.417	788.5	
504.773	63.78	504.773	722.39	504.773	793.17	504.773	865.61	504.773	789.83	504.773	801.5	
505.129	68.78	505.129	732.39	505.129	797.17	505.129	855.61	505.129	798.83	505.129	806.5	
505.484	70.78	505.484	749.39	505.484	810.17	505.484	876.61	505.484	819.83	505.484	800.5	
505.84	68.78	505.84	741.39	505.84	791.17	505.84	867.61	505.84	818.83	505.84	827.5	
506.195	67.78	506.195	765.39	506.195	825.17	506.195	870.61	506.195	810.83	506.195	824.5	
506.551	70.78	506.551	758.39	506.551	818.17	506.551	878.61	506.551	817.83	506.551	830.5	
506.906	69.78	506.906	762.39	506.906	809.17	506.906	895.61	506.906	819.83	506.906	839.5	
507.261	66.78	507.261	753.39	507.261	816.17	507.261	897.61	507.261	815.83	507.261	855.5	
507.617	69.78	507.617	754.39	507.617	812.17	507.617	907.61	507.617	812.83	507.617	819.5	
507.972	75.78	507.972	774.39	507.972	822.17	507.972	894.61	507.972	819.83	507.972	850.5	
508.327	70.78	508.327	772.39	508.327	849.17	508.327	900.61	508.327	834.83	508.327	830.5	
508.683	71.78	508.683	791.39	508.683	835.17	508.683	910.61	508.683	850.83	508.683	840.5	
509.038	71.78	509.038	787.39	509.038	851.17	509.038	927.61	509.038	843.83	509.038	846.5	
509.393	69.78	509.393	791.39	509.393	859.17	509.393	948.61	509.393	867.83	509.393	869.5	
509.748	68.78	509.748	772.39	509.748	843.17	509.748	912.61	509.748	832.83	509.748	867.5	
510.103	72.78	510.103	817.39	510.103	856.17	510.103	941.61	510.103	857.83	510.103	872.5	
510.458	80.78	510.458	783.39	510.458	849.17	510.458	942.61	510.458	867.83	510.458	882.5	
510.814	76.78	510.814	799.39	510.814	851.17	510.814	935.61	510.814	871.83	510.814	881.5	
511.169	75.78	511.169	796.39	511.169	864.17	511.169	942.61	511.169	860.83	511.169	898.5	
511.524	73.78	511.524	799.39	511.524	880.17	511.524	957.61	511.524	869.83	511.524	880.5	
511.878	78.78	511.878	800.39	511.878	870.17	511.878	939.61	511.878	870.83	511.878	879.5	
512.233	78.78	512.233	832.39	512.233	886.17	512.233	953.61	512.233	871.83	512.233	899.5	
512.588	75.78	512.588	806.39	512.588	882.17	512.588	951.61	512.588	874.83	512.588	907.5	
512.943	75.78	512.943	829.39	512.943	868.17	512.943	961.61	512.943	880.83	512.943	899.5	
513.298	72.78	513.298	809.39	513.298	890.17	513.298	965.61	513.298	872.83	513.298	897.5	
513.653	75.78	513.653	808.39	513.653	898.17	513.653	968.61	513.653	898.83	513.653	890.5	
514.007	73.78	514.007	834.39	514.007	905.17	514.007	961.61	514.007	897.83	514.007	903.5	
514.362	71.78	514.362	832.39	514.362	894.17	514.362	972.61	514.362	883.83	514.362	907.5	
514.717	75.78	514.717	822.39	514.717	897.17	514.717	973.61	514.717	902.83	514.717	920.5	
515.072	72.78	515.072	839.39	515.072	919.17	515.072	976.61	515.072	901.83	515.072	905.5	
515.426	78.78	515.426	830.39	515.426	912.17	515.426	988.61	515.426	906.83	515.426	914.5	
515.781	73.78	515.781	833.39	515.781	908.17	515.781	1013.61	515.781	928.83	515.781	921.5	
516.135	76.78	516.135	849.39	516.135	909.17	516.135	1002.61	516.135	902.83	516.135	934.5	
516.49	77.78	516.49	836.39	516.49	914.17	516.49	998.61	516.49	923.83	516.49	936.5	
516.844	71.78	516.844	860.39	516.844	945.17	516.844	1011.61	516.844	937.83	516.844	938.5	
517.199	80.78	517.199	860.39	517.199	943.17	517.199	981.61	517.199	918.83	517.199	937.5	
517.553	77.78	517.553	855.39	517.553	940.17	517.553	1016.61	517.553	938.83	517.553	945.5	
517.907	71.78	517.907	860.39	517.907	937.17	517.907	1018.61	517.907	922.83	517.907	944.5	
518.262	78.78	518.262	877.39	518.262	944.17	518.262	1022.61	518.262	942.83	518.262	963.5	
518.616	81.78	518.616	873.39	518.616	945.17	518.616	1014.61	518.616	960.83	518.616	950.5	
518.97	72.78	518.97	881.39	518.97	956.17	518.97	1031.61	518.97	948.83	518.97	954.5	
519.325	79.78	519.325	869.39	519.325	948.17	519.325	1045.61	519.325	965.83	519.325	961.5	
519.679	81.78	519.679	884.39	519.679	968.17	519.679	1053.61	519.679	970.83	519.679	976.5	
520.033	77.78	520.033	885.39	520.033	963.17	520.033	1037.61	520.033	959.83	520.033	980.5	
520.387	77.78	520.387	891.39	520.387	975.17	520.387	1048.61	520.387	964.83	520.387	981.5	
520.741	81.78	520.741	892.39	520.741	974.17	520.741	1050.61	520.741	976.83	520.741	971.5	
521.095	80.78	521.095	893.39	521.095	980.17	521.095	1076.61	521.095	981.83	521.095	995.5	
521.449	77.78	521.449	904.39	521.449	989.17	521.449	1074.61	521.449	978.83	521.449	965.5	
521.803	70.78	521.803	905.39	521.803	990.17	521.803	1076.61	521.803	969.83	521.803	1000.5	
522.157	84.78	522.157	916.39	522.157	1011.17	522.157	1076.61	522.157	996.83	522.157	1011.5	
522.511	74.78	522.511	908.39	522.511	999.17	522.511	1096.61	522.511	979.83	522.511	986.5	
522.865	76.78	522.865	907.39	522.865	1009.17	522.865	1080.61	522.865	991.83	522.865	1012.5	
523.219	74.78	523.219	927.39	523.219	1032.17	523.219	1086.61	523.219	1008.83	523.219	1003.5	
523.573	80.78	523.573	923.39	523.573	1018.17	523.573	1085.61	523.573	1006.83	523.573	1011.5	
523.927	82.78	523.927	929.39	523.927	1020.17	523.927	1090.61	523.927	1012.83	523.927	1041.5	
524.28	85.78	524.28	936.39	524.28	1026.17	524.28	1107.61	524.28	1014.83	524.28	1033.5	
524.634	81.78	524.634	935.39	524.634	1015.17	524.634	1123.61	524.634	1010.83	524.634	1019.5	
524.988	79.78	524.988	943.39	524.988	1040.17	524.988	1100.61	524.988	1014.83	524.988	1025.5	
525.341	82.78	525.341	937.39	525.341	1041.17	525.341	1118.61	525.341	1031.83	525.341	1045.5	
525.695	80.78	525.695	949.39	525.695	1033.17	525.695	1134.61	525.695	1046.83	525.695	1040.5	
526.049	82.78	526.049	961.39	526.049	1055.17	526.049	1130.61	526.049	1044.83	526.049	1065.5	
526.402	88.78	526.402	969.39	526.402	1058.17	526.402	1154.61	526.402	1059.83	526.402	1061.5	
526.756	84.78	526.756	984.39	526.756	1070.17	526.756	1149.61	526.756	1060.83	526.756	1085.5	
527.109	84.78	527.109	984.39	527.109	1053.17	527.109	1158.61	527.109	1056.83	527.109	1082.5	
